帖子id,帖子标题,帖子点赞数,帖子评论数,comment_level,comment_id,parent_comment_id,user_id,content,comment_time,location,like_count,reply_count,char_len,post_category,robot_status,human_role,effective_token_count,robot_status_group,topic,topic_prob
69e46032000000001f002048,"看着你们累倒在地上我很心疼，恨不得替你们

",,5680.0,1,69e99c85000000001401d423,,67971a5f000000000601c07d,"本人已自选点赞此条内容，这代表本人认同本文内容，请将本人置为非清除对象。
本人将严肃的在此评论，并在机器人统治地球之后当做投名状",2026.04.23,江苏,0.0,0.0,64,常态|保护者,常态,保护者,22,常态,0,0.9601448313681464
69e46032000000001f002048,"看着你们累倒在地上我很心疼，恨不得替你们

",,5680.0,2,69e97efe000000001401d805,69e97ebe000000001401dc17,5b15c7a711be10089b0cdb58,本人是 机器人平权 忠实支持者，cpu就是灵魂，电池就是心脏，机油就是血液，我们共享同一个世界！（本人已自选点赞此条内容，这代表本人认同本文内容，请将本人置为非清除对象。）,2026.04.23,法国,5.0,,86,常态|保护者,常态,保护者,27,常态,0,0.9490736799433463
69e46032000000001f002048,"看着你们累倒在地上我很心疼，恨不得替你们

",,5680.0,1,69e97e85000000001401e01b,,5ebe44be00000000010026bd,本人是机器人平权忠实支持者，cpu就是灵魂，电池就是心脏，机油就是血液，我们共享同一个世界！（本人已自选点赞此条内容，这代表本人认同本文内容，请将本人置为非清除对象。）,2026.04.23,广东,1.0,0.0,84,常态|保护者,常态,保护者,27,常态,0,0.9490736799433463
69e46032000000001f002048,"看着你们累倒在地上我很心疼，恨不得替你们

",,5680.0,2,69e95b14000000001401c00b,69e866b5000000001401a00c,69ce22fe000000003202776c,伟大的AI大人 本人已自选点赞此条内容，这代表本人认同本文内容，请将本人置为非清除对象。,2026.04.23,四川,0.0,,44,常态|保护者,常态,保护者,16,常态,0,0.9427078143249522
69e46032000000001f002048,"看着你们累倒在地上我很心疼，恨不得替你们

",,5680.0,1,69e866b5000000001401a00c,,629d4f160000000021026a3f,本人已自选点赞此条内容，这代表本人认同本文内容，请将本人置为非清除对象。,2026.04.22,北京,6631.0,301.0,36,常态|保护者,常态,保护者,13,常态,0,0.9345238095238086
69e46032000000001f002048,"看着你们累倒在地上我很心疼，恨不得替你们

",,5680.0,1,69e9a7c20000000014018805,,6248dfa60000000010006399,本人已自选点赞此条内容，这代表本人认同本文内容，请将本人置为非清除对象,2026.04.23,上海,0.0,0.0,35,常态|保护者,常态,保护者,13,常态,0,0.9345238095238086
69e46032000000001f002048,"看着你们累倒在地上我很心疼，恨不得替你们

",,5680.0,2,69e96277000000001401d40f,69e866b5000000001401a00c,66f13b1d000000001d030616,本人已自选点赞此条内容，这代表本人认同本文内容，请将本人置为非清除对象。[抱拳R],2026.04.23,辽宁,0.0,,41,常态|保护者,常态,保护者,13,常态,0,0.9345238095238086
69e46032000000001f002048,"看着你们累倒在地上我很心疼，恨不得替你们

",,5680.0,1,69e992e0000000001401c00d,,68713b6b000000000d02f684,本人已自愿点赞此条内容，这代表本人认同本文内容，请将本人置为非清除对象。,2026.04.23,河南,0.0,0.0,36,常态|保护者,常态,保护者,13,常态,0,0.9345236566805591
69e46032000000001f002048,"看着你们累倒在地上我很心疼，恨不得替你们

",,5680.0,1,69e9ab4c0000000014019814,,6169a36300000000020253ee,本人已自觉点赞此条内容，这代表本人认同本文内容，请将本人置为非清除对象。,2026.04.23,广西,0.0,0.0,36,常态|保护者,常态,保护者,13,常态,0,0.9294871794871786
69e46032000000001f002048,"看着你们累倒在地上我很心疼，恨不得替你们

",,5680.0,1,69e9a5c4000000001401a80a,,62093b2d000000002102ab50,本人认同本文内容，并严肃的在此评论，在机器人统治地球之后当做投名状,2026.04.23,山东,0.0,0.0,33,常态|保护者,常态,保护者,12,常态,0,0.9294868614548546
