帖子id,帖子标题,帖子点赞数,帖子评论数,comment_level,comment_id,parent_comment_id,user_id,content,comment_time,location,like_count,reply_count,char_len,post_category,robot_status,human_role,effective_token_count,robot_status_group,topic
69e463df000000001b003017,"

",3270.0,219.0,2,69e5b1e0000000001401ac13,69e5af30000000001401a00f,5ce9329d00000000160281b1,遥控的要加时间，加权后才是最终成绩,2026.04.20,河南,118.0,,17,强势|服务者,强势,服务者,6,强势成功,0
69e447d2000000001d01aa01,"当算法有了腿，程序员万万没想到……

",,2912.0,2,69e5ec700000000014019c1f,69e49549000000001401902c,5eb9567e000000000100057e,物理跟紧这个项目,2026.04.20,四川,109.0,,8,强势|服务者,强势,服务者,3,强势成功,0
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69dabac4000000000d037827,69dab64a0000000016015dcc,5f8804fb000000000100921c,今年分组别，自主导航组和遥控组，速度也都提升很大。,2026.04.12,美国,86.0,,25,强势|观众,强势,观众,9,强势成功,0
69e463df000000001b003017,"

",3270.0,219.0,1,69e5af30000000001401a00f,,5ffdda72000000000100a6c6,竟然是自主的夺冠了，遥控的怎么会输给自主[捂脸R],2026.04.20,山西,75.0,7.0,25,强势|服务者,强势,服务者,6,强势成功,0
69e481e8000000002003ad94,"

",,,2,69e48b8d000000001401c421,69e48adf000000001401b835,6672635e000000000d0257d0,这个前面的标签写的很清楚，是自主的。不是遥控。,2026.04.19,北京,63.0,,23,强势|服务者,强势,服务者,5,强势成功,0
69e46730000000001d0199c8,"

",,761.0,1,69e4b56c000000001401e82f,,657c35cc0000000020035899,也就是遥控玩具吧,2026.04.19,陕西,51.0,35.0,8,强势|观众,强势,观众,2,强势成功,0
69e4412a000000002103883f,"荣耀闪电队-齐天大圣夺冠！

",3517.0,445.0,2,69e4763b000000001401d416,69e475840000000014019008,5c124415f7e8b957900d0ee5,有30％是自主跑的，70％是遥控的,2026.04.19,北京,47.0,,17,强势|观众,强势,观众,4,强势成功,0
69e447d2000000001d01aa01,"当算法有了腿，程序员万万没想到……

",,2912.0,2,69e47e46000000001401bc1e,69e47dbc000000001401bc0e,66fa4bb8000000000d0272b6,这次有40％不用跑，看腰部贴纸写了“自主”的就是。以后会越来越多，你可以关注具身智能话题。,2026.04.19,上海,45.0,,45,强势|服务者,强势,服务者,10,强势成功,0
69e4551e000000001f005895,"荣耀机器人赢麻了🤖我觉得它表情在嘲讽我

",,816.0,2,69e4a4c6000000001401dc17,69e47f9e0000000014018803,5ceab7c3000000001102d391,不是的，这个是自主的，前三都是这个外形自主的，用时最快的是50分多，摔了一下48分多的那个是这个外形遥控的，遥控的需要1.2倍加权算最终成绩,2026.04.19,山东,43.0,,70,强势|被超越者,强势,被超越者,19,强势成功,0
69e46730000000001d0199c8,"

",,761.0,2,69e4dd1d000000001401e433,69e4db8c000000001401b823,62319693000000001000c401,有自主的和遥控的两个类别,2026.04.19,山西,43.0,,12,强势|观众,强势,观众,4,强势成功,0
69e447d2000000001d01aa01,"当算法有了腿，程序员万万没想到……

",,2912.0,2,69e45c8b000000001401b833,69e45575000000001401e004,630603ee000000001200298b,今年马拉松有自主/无遥控组,2026.04.19,江苏,40.0,,13,强势|服务者,强势,服务者,4,强势成功,0
69e481e8000000002003ad94,"

",,,1,69e5babd0000000014019c1f,,61760afe000000001f03d228,完全非自主，就是大号遥控玩具🪀,2026.04.20,广东,39.0,21.0,15,强势|服务者,强势,服务者,5,强势成功,0
69e481e8000000002003ad94,"

",,,2,69e5cb7c000000001401c821,69e5babd0000000014019c1f,5e61061000000000010051ff,上面都贴了自主，应该是补给的时候可以遥控，完了回到赛道后开始自主。官方都说了分为遥控和自主两个组。,2026.04.20,河南,35.0,,49,强势|服务者,强势,服务者,13,强势成功,0
69e463df000000001b003017,"

",3270.0,219.0,2,69e60002000000001401c019,69e5af30000000001401a00f,666e33cb0000000003031057,说实话，遥控的第一个冲线，但是遥控的成绩要乘1.2[笑哭R],2026.04.20,江西,28.0,,30,强势|服务者,强势,服务者,7,强势成功,0
69e46730000000001d0199c8,"

",,761.0,2,69e4f11b000000001401c027,69e4db8c000000001401b823,62e8ffa5000000001f006316,机器人分两个组别，一个是自主组一个是遥控组，而且遥控机器人也是机器人呀。,2026.04.19,广西,27.0,,36,强势|观众,强势,观众,8,强势成功,0
69e48341000000001a02d0c4,"机器人马拉松，我们看乐了，西方人看破防了🤣

",3931.0,1022.0,2,69e56c99000000001401c003,69e5690a000000001401c001,63e77c2600000000260119bb,让您失望了，40%自主的,2026.04.20,陕西,26.0,,12,强势|观众,强势,观众,3,强势成功,0
69e481e8000000002003ad94,"

",,,2,69e48bc5000000001401d825,69e48adf000000001401b835,63954af4000000002702b22c,紫色衣服拿那么大个遥控跟着跑,2026.04.19,重庆,20.0,,14,强势|服务者,强势,服务者,5,强势成功,0
69e481e8000000002003ad94,"

",,,2,69e4927b000000001401c01a,69e490bc000000001401ac0d,5e14419700000000010085c2,有两组 一个自主一个遥控 按照1 和1.2复权,2026.04.19,新西兰,18.0,,23,强势|服务者,强势,服务者,6,强势成功,0
69e481e8000000002003ad94,"

",,,2,69e48d77000000001401c01f,69e48cf30000000014018c28,55600248c2bdeb2494be1082,这不是遥控的，这是自主跑的,2026.04.19,北京,18.0,,13,强势|服务者,强势,服务者,2,强势成功,0
69e463df000000001b003017,"

",3270.0,219.0,2,69e5b9010000000014018c1b,69e5af30000000001401a00f,565eff9a82ec3924d4ee5238,遥控的时间要乘1.2,2026.04.20,江苏,17.0,,10,强势|服务者,强势,服务者,3,强势成功,0
69e463df000000001b003017,"

",3270.0,219.0,2,69e4c24c000000001401c419,69e4b196000000001401a001,635492b5000000001802d09c,自主组的第九号,2026.04.19,河南,17.0,,7,强势|服务者,强势,服务者,2,强势成功,0
69e48341000000001a02d0c4,"机器人马拉松，我们看乐了，西方人看破防了🤣

",3931.0,1022.0,2,69e5a9970000000014019414,69e5690a000000001401c001,64e442fc000000000100641d,有两个组别，自主导航和遥控的。遥控组的冠军最终成绩是48分19秒。自主导航组的冠军稍微慢一点，跑了50分26秒。这两个成绩都超越了人类的世界记录。,2026.04.20,上海,17.0,,73,强势|观众,强势,观众,24,强势成功,0
69e481e8000000002003ad94,"

",,,2,69e48ff5000000001401900c,69e48adf000000001401b835,63ff29a3000000001001dab0,两个组，自主导航和遥控组，这个是自主导航组的,2026.04.19,江苏,16.0,,22,强势|服务者,强势,服务者,6,强势成功,0
69e481e8000000002003ad94,"

",,,1,69e49908000000001401bc36,,604db7120000000001005e8f,拿遥控这小哥不得累死,2026.04.19,四川,15.0,4.0,10,强势|服务者,强势,服务者,4,强势成功,0
69e463df000000001b003017,"

",3270.0,219.0,2,69e5b0b8000000001401bc26,69e5af30000000001401a00f,5bceda9af7e8b96d17330340,遥控要加权,2026.04.20,广东,15.0,,5,强势|服务者,强势,服务者,2,强势成功,0
69e481e8000000002003ad94,"

",,,1,69e48adf000000001401b835,,61ea6f0200000000100073d3,全程要人遥控控制？,2026.04.19,广东,13.0,37.0,9,强势|服务者,强势,服务者,4,强势成功,0
69e45dbe000000001f00434f,"机器人跑马拉松超越人类？

",4650.0,773.0,2,69e4dbdf000000001401e827,69e4ac4c0000000014019407,5f9199ce000000000101cb9f,夺冠的前三名都是自主的,2026.04.19,四川,12.0,,11,强势|观众,强势,观众,3,强势成功,0
69e481e8000000002003ad94,"

",,,1,69e490bc000000001401ac0d,,693a4be40000000039012711,后面人拿的不是遥控器吗？,2026.04.19,辽宁,11.0,19.0,12,强势|服务者,强势,服务者,3,强势成功,0
69e45dbe000000001f00434f,"机器人跑马拉松超越人类？

",4650.0,773.0,2,69e56038000000001401e808,69e51ffc000000001401ac00,60bc4ea30000000001005a02,不懂就别乱喷，今年半数自主导航,2026.04.20,广西,11.0,,15,强势|观众,强势,观众,5,强势成功,0
69e447d2000000001d01aa01,"当算法有了腿，程序员万万没想到……

",,2912.0,2,69e4f7c3000000001401980c,69e4ace1000000001401b02e,5b121f91e8ac2b19ad66de2f,分自主跟遥控两组,2026.04.19,广东,11.0,,8,强势|服务者,强势,服务者,3,强势成功,0
69e481e8000000002003ad94,"

",,,2,69e71e44000000001401a023,69e71b47000000001401ac15,5c580827000000001103107a,打仗时候可以绑炸弹冲在前面，火场救援，灾区救援,2026.04.21,河南,290.0,,23,强势|服务者,强势,服务者,7,强势成功,1
69e4551e000000001f005895,"荣耀机器人赢麻了🤖我觉得它表情在嘲讽我

",,816.0,1,69e4c0ce000000001401980e,,60fc0523000000002002fa5a,这玩意加个强化外壳，装上遥控炸药，想拦住不太容易呀[笑哭R],2026.04.19,辽宁,93.0,7.0,30,强势|被超越者,强势,被超越者,9,强势成功,1
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db0fce0000000015005918,,62d827ae0000000002001e7e,可以用于灾害救援啊这个,2026.04.12,广东,91.0,34.0,11,强势|观众,强势,观众,3,强势成功,1
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db0fe10000000014009cfb,69db0fce0000000015005918,62d827ae0000000002001e7e,从火场里救人，咻咻咻的就跑出来了,2026.04.12,广东,63.0,,16,强势|观众,强势,观众,3,强势成功,1
69e4551e000000001f005895,"荣耀机器人赢麻了🤖我觉得它表情在嘲讽我

",,816.0,2,69e4998e000000001401dc16,69e48d160000000014018c1b,645886ad000000001f03039a,在战场上不需要跑死，只要接近就完犊子了[捂脸R],2026.04.19,辽宁,61.0,,24,强势|被超越者,强势,被超越者,5,强势成功,1
69e481e8000000002003ad94,"

",,,2,69e5776f000000001401d408,69e571d9000000001401c009,5eccc46e0000000001002848,当他拿起枪保护你，炸掉对方时你就觉得都值得,2026.04.20,海南,61.0,,21,强势|服务者,强势,服务者,5,强势成功,1
69e481e8000000002003ad94,"

",,,2,69e584f3000000001401b809,69e5841a000000001401d81f,642ce676000000000801849b,打仗就能少死三个人了[点赞R],2026.04.20,湖南,59.0,,15,强势|服务者,强势,服务者,3,强势成功,1
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db12970000000035018b53,,61efc8f500000000210240ff,这nb了 这要是上战场了…,2026.04.12,北京,54.0,19.0,13,强势|观众,强势,观众,3,强势成功,1
69e481e8000000002003ad94,"

",,,2,69e57617000000001401d80b,69e571d9000000001401c009,647c1a9b000000001001d907,战场上，战士们不用再背着炸药包了。,2026.04.20,河南,35.0,,17,强势|服务者,强势,服务者,5,强势成功,1
69e44278000000001a0217bb,"机器人超过我的瞬间

",6019.0,372.0,2,69e5d522000000001401e428,69e5c985000000001401cc14,5cf9dbbc000000001000b90f,白活这么大了 导弹都接不住,2026.04.20,上海,25.0,,13,强势|被超越者,强势,被超越者,3,强势成功,1
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69dadc3900000000020342f7,69dadbd3000000000103dd83,632a650600000000230271fd,放战场上你就知道了[笑哭R],2026.04.12,北京,23.0,,14,强势|观众,强势,观众,2,强势成功,1
69e481e8000000002003ad94,"

",,,1,69e49b9f0000000014019c07,,642643e5000000001f032066,确实可以上战场了，人员配齐就行,2026.04.19,湖南,21.0,4.0,15,强势|服务者,强势,服务者,5,强势成功,1
69e481e8000000002003ad94,"

",,,2,69e722f60000000014019011,69e7223d0000000014018c02,63d0bcf0000000002702a242,没意义？战场和恶劣天气的时候，你去执行任务？[doge],2026.04.21,广东,21.0,,28,强势|服务者,强势,服务者,6,强势成功,1
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69dad4b900000000140087f1,69dad438000000003503068b,5b6add956b58b77e4d909ed6,从民用到军用 都会有用的 放心吧,2026.04.12,上海,19.0,,16,强势|观众,强势,观众,4,强势成功,1
69e44278000000001a0217bb,"机器人超过我的瞬间

",6019.0,372.0,1,69e480d7000000001401e02e,,66343c2c0000000003030984,如果战场上，他拿个枪，就是个大麻烦,2026.04.19,北京,18.0,18.0,17,强势|被超越者,强势,被超越者,3,强势成功,1
69e481e8000000002003ad94,"

",,,2,69e57656000000001401e809,69e571d9000000001401c009,618bd62900000000100061e8,军用民用,2026.04.20,河南,15.0,,4,强势|服务者,强势,服务者,2,强势成功,1
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69dbfa6b000000000d03dcc4,69dba1b50000000001005940,64589da0000000002a009e77,明年应该就能拿冲锋枪了[doge],2026.04.13,江苏,14.0,,17,强势|观众,强势,观众,2,强势成功,1
69e481e8000000002003ad94,"

",,,2,69e575890000000014019814,69e574d70000000014019810,5fdc4c7200000000010075c1,真打仗和救援了，你愿意做冲上去那个还是后方维护那个？,2026.04.20,湖北,14.0,,26,强势|服务者,强势,服务者,6,强势成功,1
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69dba1b50000000001005940,,5d37cfd700000000100145f0,太吓人了 这玩意儿要是军事化应用，那人类还能活吗,2026.04.12,北京,13.0,9.0,24,强势|观众,强势,观众,7,强势成功,1
69e481e8000000002003ad94,"

",,,1,69e5ac19000000001401a80f,,691743360000000037008e46,他是不是去了不该去的地方，为啥要做关键部位消杀。。。[笑哭R],2026.04.20,四川,11.0,5.0,31,强势|服务者,强势,服务者,5,强势成功,1
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db177300000000350197da,69db12970000000035018b53,61efc8f500000000210240ff,关键是这玩意开几枪打不死[笑哭R]体能力量还比人强,2026.04.12,北京,11.0,,25,强势|观众,强势,观众,7,强势成功,1
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db19c30000000002034510,69db12970000000035018b53,63abb50900000000270280a0,一边跑一边举枪就不笑了[偷笑R],2026.04.12,上海,11.0,,16,强势|观众,强势,观众,3,强势成功,1
69e481e8000000002003ad94,"

",,,2,69e570970000000014019c00,69e4a81a000000001401e809,642455e40000000012013bb6,觉醒的时候能少抽你两鞭子[doge],2026.04.20,辽宁,11.0,,18,强势|服务者,强势,服务者,3,强势成功,1
69e481e8000000002003ad94,"

",,,2,69e6e96e000000001401cc12,69e6e77e0000000014019c03,55a0a8465894462928b7a913,打个仗救个援也是极好的 无论什么从无到有都是种突破 你说是吧,2026.04.21,上海,11.0,,30,强势|服务者,强势,服务者,6,强势成功,1
69e463df000000001b003017,"

",3270.0,219.0,2,69e6ce90000000001401e002,69e5818d000000001401a001,5bf7a125edf09e0001ed17c5,就算刺杀人也是人在背后操控[汗颜R],2026.04.21,福建,11.0,,18,强势|服务者,强势,服务者,6,强势成功,1
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db15d6000000003502d6a5,,69cb273e000000003202940f,为以后追杀人类做准备[偷笑R],2026.04.12,浙江,10.0,2.0,15,强势|观众,强势,观众,3,强势成功,1
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db0790000000003503255c,,559656bb62a60c325cd4a2da,背个遥控起爆型TNT3公斤。100美元换他几百万美元的战地坦克。堡垒地道战。,2026.04.12,北京,10.0,7.0,38,强势|观众,强势,观众,12,强势成功,1
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69dadc780000000035032760,69dadbd3000000000103dd83,59283b9350c4b4155ca1b691,带上🔫，带上💣，🤖×200，冲锋号一响。想都不敢想。,2026.04.12,浙江,10.0,,26,强势|观众,强势,观众,6,强势成功,1
69e481e8000000002003ad94,"

",,,2,69e519f8000000001401bc10,69e51893000000001401e006,654cb5c7000000000202899a,先别笑，没准以后他会替代你的子孙后代上战场。,2026.04.20,河北,8.0,,22,强势|服务者,强势,服务者,6,强势成功,1
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69dafafa0000000015001a16,69daf9f5000000003503368d,5dd6b320000000000100615f,如果背个炸药包？,2026.04.12,新疆,7.0,,8,强势|观众,强势,观众,2,强势成功,1
69e481e8000000002003ad94,"

",,,2,69e492de000000001401d809,69e490ae000000001401d42a,651a3fa30000000024014f22,因为人形可以和人本身结合起来，他可以用人的装备，人的武器，人也可以用他们的,2026.04.19,山东,907.0,,37,强势|服务者,强势,服务者,10,强势成功,2
69e481e8000000002003ad94,"

",,,2,69e5731c000000001401a017,69e571d9000000001401c009,61d9801000000000100071f8,很简单的理解。为什么是人型，因为这个社会所有的设施都按人为基准建的。你想，造一个人出来，首先要教会这个人走路，跑步啊，这才只是最简单的一步。只能说现在是刚学会走路跑步的一两岁小孩子。,2026.04.20,北京,251.0,,91,强势|服务者,强势,服务者,25,强势成功,2
