Topic,Count,Name,Representation,Representative_Docs
-1,6888,-1_doge_偷笑r_笑哭r_捂脸r,"['doge', '偷笑r', '笑哭r', '捂脸r', '哭惹r', '合十r', '微笑r', '点赞r', '大笑r', '失望r']","['建议把广州路上所有电鸡都换成机器人驾驶[doge]', '[doge]后来没跑多久就不行了，我在后面看它是坐车的', '下一步是不是该降低噪音了[doge]']"
0,1546,0_笑哭r_捂脸r_偷笑r_doge,"['笑哭r', '捂脸r', '偷笑r', 'doge', '失望r', '大笑r', '这小短腿', '暗中观察r', '粉碎性骨折', '点赞r']","['这就是上学时候那种注意力不集中的学生，跑步就跑步，你咋半截还跳上了呢？[笑哭R]', '这个像我跑步的样子[笑哭R][笑哭R]', '总感觉下一秒就会被自己绊倒[笑哭R][笑哭R]']"
1,1498,1_本人将严肃的在此评论_并在机器人统治地球之后当做投名状_机器人_捂脸r,"['本人将严肃的在此评论', '并在机器人统治地球之后当做投名状', '机器人', '捂脸r', '笑哭r', 'doge', '汗颜r', '呃r', '偷笑r', '哭惹r']","['本人将严肃的在此评论，并在机器人统治地球之后当做投名状', '本人将严肃的在此评论，并在机器人统治地球之后当做投名状！', '本人将严肃的在此评论，并在机器人统治地球之后当做投名状[捂脸R]']"
2,1224,2_遥控机器人_遥控玩具_笑哭r_捂脸r,"['遥控机器人', '遥控玩具', '笑哭r', '捂脸r', '程序员', '遥控的', '微笑r', 'doge', '偷笑r', '人要跟着跑']","['遥控玩具[失望R]', '遥控机器人[偷笑R]', '以后叫“遥控机器人”，准确一点[笑哭R][笑哭R][笑哭R]']"
3,644,3_大笑r_笑哭r_点赞r_笑哭了r,"['大笑r', '笑哭r', '点赞r', '笑哭了r', '捂脸r', '偷笑r', '还没开始就结束了', '不行了', '真的很好笑', '出师未捷身先死']","['情绪价值给满了。[大笑R]', '好欢乐呀[偷笑R][笑哭R]太爱了', '一个个像前一天喝大了一样[笑哭R]那跳草丛的为啥要踹保安大叔一脚[捂脸R]']"
4,525,4_笑哭r_偷笑r_f1_吧唧r,"['笑哭r', '偷笑r', 'f1', '吧唧r', '哈哈哈', 'doge', '哈哈哈哈', '捂脸r', '完啦r', '不是']","['它应该参加少儿组，怎么跑到成人区了[笑哭R]', '因为是来正经比赛的，所以得冠[笑哭R]', '不是说不让外国人参赛吗，这个非洲选手是哪来的[笑哭R]']"
5,480,5_一个机器人_三个人服务一个机器人_好好发展_一个机器人三个人伺候,"['一个机器人', '三个人服务一个机器人', '好好发展', '一个机器人三个人伺候', '捂脸r', '害羞r', 'doge', '呃r', '偷笑r', '送外卖']","['一个机器人，三个人来伺候', '一个机器人，配三个伺候的', '一个机器人，三个随从']"
6,464,6_赞r_点赞r_进步太快了_进步神速啊,"['赞r', '点赞r', '进步太快了', '进步神速啊', '进步真快', '我去', '太厉害了', '派对r', '今年就健步如飞了', '进化的真快啊']","['一下子进化了不少。[赞R]', '为科技进步自豪[赞R]', '这进步太快了[赞R]']"
7,399,7_换电池_换电_润滑_降温,"['换电池', '换电', '润滑', '降温', '电池', '冰块', '喷润滑剂', '加冰降温', '加冰', '换电瓶']","['换电池，加冰降温，裆部是在干嘛，润滑？', '换电池 喷液氮降温啊', '加冰润滑，换电池[笑哭R]']"
8,360,8_好可爱_大笑r_太可爱了_喝奶茶r,"['好可爱', '大笑r', '太可爱了', '喝奶茶r', '飞吻r', '偷笑r', '笑哭r', '小的太可爱了', '家长呢', '嘎子偷狗']","['好可爱，好努力的背影[偷笑R]', '[喝奶茶R]好可爱，好想抱抱', '太可爱了[大笑R]它还拿着奶瓶的年纪，很努力了[大笑R][偷笑R][偷笑R][偷笑R]']"
9,266,9_冰块降温_物理降温_干冰降温_太热了,"['冰块降温', '物理降温', '干冰降温', '太热了', '降温', '还要降温', '加冰块降温', '加冰降温', 'the', 'is']","['降温...太热了', '冰块降温[笑哭R]', '冰块降温？[捂脸R]']"
10,169,10_黑薯问号r_意义在哪里_这有什么意义啊_意义何在,"['黑薯问号r', '意义在哪里', '这有什么意义啊', '意义何在', '浪费钱', '浪费时间', '有什么意义', '意义在哪', 'doge', '组登场']","['意义在哪里？[笑哭R]', '意义在哪里[doge]', '意义在哪？？？？？？？？我请问？？？？？？？？？？？？[黑薯问号R][黑薯问号R][黑薯问号R][黑薯问号R][黑薯问号R][黑薯问号R][黑薯问号R][黑薯问号R][黑薯问号R]']"
11,165,11_医生_低电压_低血糖_加油r,"['医生', '低电压', '低血糖', '加油r', '有点低血糖', '缺氧了', '都低血糖了', '低血糖了', '捂脸r', 'doge']","['医生，医生', '低血糖（低电压）了', '低血糖，不！低电压[偷笑R]']"
12,129,12_降温吗_云南白药喷雾剂_云南白药气雾剂_喷的啥,"['降温吗', '云南白药喷雾剂', '云南白药气雾剂', '喷的啥', 'doge', '来点云南白药', '水嘛', '毒品', '止汗露', '有奇效']","['懂了，云南白药气雾剂', '喷的啥？止汗露[汗颜R]除臭的[微笑R]', '喷的啥？水嘛？降温吗？[笑哭R]']"
13,98,13_大笑r_解说太有趣了_解说_解说太逗了,"['大笑r', '解说太有趣了', '解说', '解说太逗了', '解说有意思', '哈哈哈哈哈哈哈', '赞r', '派对r', '点赞r', '浑身肌无力的时候我笑出了声']","['解說員真幽默[大笑R][大笑R][大笑R][大笑R][大笑R][大笑R]', '您的解说和配乐丰富了整场[大笑R]', '你不要解说呀[大笑R][大笑R][大笑R][大笑R]']"
14,94,14_加油_对着机器人喊加油_加电_失望r,"['加油', '对着机器人喊加油', '加电', '失望r', '还有人叫加油', '冲着机器人喊加油', '给机器人加油', '给tm机器人加油', '稳了', '有朝一日竟然能看到人类给机器人']","['加油！加油', '加油💪中国制造，作者的解读到位', '加油 具象化了']"
15,90,15_荣耀_正在用荣耀手机看这个视频_此刻用着荣耀手机的我_无情的参赛机器,"['荣耀', '正在用荣耀手机看这个视频', '此刻用着荣耀手机的我', '无情的参赛机器', '有点自豪', '是那个做手机的荣耀吗', '是因为它的底盘低吗', '是因为它家跑的太快了', '是做手机的那家荣耀公司吗', '无需质疑的职业拳击手获胜']","['[暗中观察R]荣耀，橘色小闪电', '荣耀：我是来参赛的！无情的参赛机器[笑哭R][笑哭R][笑哭R][笑哭R][笑哭R]谁倒地上他都不带看一眼的[笑哭R]', '荣耀，冠亚季军啥意思？']"
16,85,16_黑色吸热_小黑太可爱了_小黑真厉害_小黑加油,"['黑色吸热', '小黑太可爱了', '小黑真厉害', '小黑加油', '稀饭那个小黑', '搞个黑色的热得更快', '放了冰块吧', '有r', '有个黑娃', '早知道涂白色吧']","['小黑加油[偷笑R]', '小黑太可爱了[得意R]', '早知道涂白色吧 黑色吸热']"
17,64,17_扯脸h_亦庄_亦庄真是个神奇的地方_亦庄这个地方还是太复杂了,"['扯脸h', '亦庄', '亦庄真是个神奇的地方', '亦庄这个地方还是太复杂了', '是不是举办地方有点说法', '机器人马拉松的高科技园区了', '用来追逃跑的鸵鸟', '现在机器人', '现在已经是无人驾驶', '现在不是看见马路上跑鸵鸟']","['。。。亦庄真是个神奇的地方，啊哈哈哈[笑哭R]', '亦庄这个地方越来越神儿了……  [扯脸H][扯脸H][扯脸H][扯脸H][扯脸H][扯脸H]', '亦庄老有意思了[扯脸H]去一次啥乱七八糟的都有[doge]']"
18,64,18_假酒喝多了_大笑r_每一个都很有个性_的假酒吧,"['假酒喝多了', '大笑r', '每一个都很有个性', '的假酒吧', '昨晚上宿醉了', '昨晚喝多了', '是不是都是一场', '晚上一起喝点', '有点喝麻了的样子', '本身体态就不好还喝那么多酒']","['好像村子里的酒蒙子[大笑R][大笑R][大笑R]。本身体态就不好还喝那么多酒[抠鼻R]', '假酒喝多了', '假酒喝多了[笑哭R]']"
19,62,19_这波贪了_比春晚好看_春晚那些会跳舞的机器人哪去了_春晚那波机器人不是很溜了吗,"['这波贪了', '比春晚好看', '春晚那些会跳舞的机器人哪去了', '春晚那波机器人不是很溜了吗', '春晚上打拳机器不是赢定了', '春晚的机器人都能后空翻了', '这种表现和春晚上的实在太割裂', '春晚能不能出各家机器人pk跳舞或整活的', '春晚还有现在几乎所有晚会都会有的那种让机器人表演广场舞才没意义', '春晚那个挺灵活的']","['这波贪了，应该留到春晚看的', '比春晚好看[大笑R]', '比春晚好看[笑哭R]']"
20,51,20_补给太慢了_果不其然_有种ms补给舰的忙碌感_看起来像七老八十还要被迫出来营业一般,"['补给太慢了', '果不其然', '有种ms补给舰的忙碌感', '看起来像七老八十还要被迫出来营业一般', '看把孩子急得', '正想说省了一笔', '研究下', '这是中途补给啊', '这样一看就和人一样', '这真的是掏心掏肺的补啊']","['补给人员要好好训练，太慢了，看把孩子急得[偷笑R][偷笑R][偷笑R]', '补给太慢了', '补给太慢了。']"
21,50,21_终结者_这进化速度_超能查派_很快,"['终结者', '这进化速度', '超能查派', '很快', '祈祷不伤害人类第一原则真的生效吧', '现在想想那是不是他们广告部拍的大片', '最终形态应该是厄加特的样子', '这手里端把步枪', '施瓦辛格抗击终结者时代即将到来', '最后一个成终结者了']","['《终结者》仅是一部美影', '去年还需要支架 今年就健步如飞，这进化速度，很快《终结者》就会实现。', '这进化速度，很快《终结者》就会出现']"
22,49,22_爆一地装备_爆了_爆了一地的装备_洒落一地装备,"['爆一地装备', '爆了', '爆了一地的装备', '洒落一地装备', '摔倒没爆装备挺厉害的', '摔一下直接满地装备', '握草', '未来战争的发展趋势', '这是爆了一地的装备', '纸糊的']","['哎呀，爆一地装备，笑死了', '爆一地装备，可怜的[偷笑R]', '这爆率太高了吧，爆一地装备[偷笑R]']"
23,46,23_元气仔最像人_特别设立一些单项奖_没有双脚腾空_比如最像人的,"['元气仔最像人', '特别设立一些单项奖', '没有双脚腾空', '比如最像人的', '最像人在跑', '是在跑', '旺柴', '元气仔', '黄金薯r', '派对r']","['只有“元气”是在跑，其它的都是竞走，没有双脚腾空', '元气仔最像人[笑哭R]应该在竞速之外，特别设立一些单项奖，比如最像人的[笑哭R]', '元气仔最像人[派对R]']"
24,46,24_捂嘴笑r_防晒喷雾_都晒黑了_还要喷防晒,"['捂嘴笑r', '防晒喷雾', '都晒黑了', '还要喷防晒', '晒黑了', '既然怕热回去给孩子改成浅色吧', '早干嘛', '是不是光线太暗了', '是不是换成白漆能少喷几下', '是怕晒黑了吗']","['你这个防晒喷雾效果不行啊，都晒黑了[doge][doge][doge][doge][doge][doge]', '这么黑了，还要喷防晒[偷笑R]', '是不是换成白漆能少喷几下[捂嘴笑R][捂嘴笑R][捂嘴笑R]']"
25,44,25_wd40_40_男人的香水_喷的wd40,"['wd40', '40', '男人的香水', '喷的wd40', 'wd', '男人的面膜', '每公里2瓶wd', '来点wd40润一润', '机器人的香水wd40', '机器人的杜蕾斯']","['男人的香水，wd40[偷笑R]', 'WD40 你的马拉松补给站', '多囤点 wd40 以后能涨价']"
26,43,26_机器人跑步也要摆臂吗_吧唧r_机器人扭胳膊干嘛_机器人就不用摆臂了吧,"['机器人跑步也要摆臂吗', '吧唧r', '机器人扭胳膊干嘛', '机器人就不用摆臂了吧', '机器人还用摆臂吗', '机器人跑步需要甩臂吗', '机器人跑步真的需要摆臂吗', '机器人跑步有必要摆手吗', '机器人跑步摆手是为了', '机器人跑步也需要摆臂']","['为什么非要摆臂？机器又不需要像人一样胳膊腿协调，撒开腿跑就好了，胳膊不用动呀', '机器人跑步也要摆臂吗？', '机器人跑步也要摆臂吗']"
27,43,27_八步赶蝉_机器人会八步赶蝉_这是开了八步赶蝉的功能_看着跟八步赶蝉似的,"['八步赶蝉', '机器人会八步赶蝉', '这是开了八步赶蝉的功能', '看着跟八步赶蝉似的', '看来是最经济', '看到个八步赶蚕', '用八步赶蝉跑啊', '来个八步赶蝉', '有咩有三步赶蝉还是啥的跑法', '最后一个是八步赶蝉吗']","['八步赶蝉', '八步赶蝉？', '八步赶蝉？？？？？？？？']"
28,42,28_鲁班七号_小鲁班_有点像王者的鲁班_是你吗鲁班,"['鲁班七号', '小鲁班', '有点像王者的鲁班', '是你吗鲁班', '有个像小鲁班', '智商250', '王者投一个鲁班七号呗', '机器人版', '小短腿好可爱', '迈着矫健的步伐']","['鲁班七号', '鲁班七号？', '鲁班七号………']"
29,40,29_整个帽子是怕它被晒黑吗_看把孩子晒的_有帽子叔叔在旁边是怕有人偷走选手吗_旁边小草帽,"['整个帽子是怕它被晒黑吗', '看把孩子晒的', '有帽子叔叔在旁边是怕有人偷走选手吗', '旁边小草帽', '竟然还带顶帽子', '这么黑了', '红色心形r', '有点可爱', '救命', '自拍r']","['有帽子叔叔在旁边是怕有人偷走选手吗[doge]', '整个帽子是怕它被晒黑吗[doge]', '救命 有点可爱！还戴个小帽子[笑哭R][笑哭R]']"
30,35,30_突然想起来了那个豆脚_看个豆角的集合_笑死人了_okr,"['突然想起来了那个豆脚', '看个豆角的集合', '笑死人了', 'okr', '捂嘴笑r', '嘻嘻r', '不是', 'doge', '哈哈哈', '偷笑r']","['还有个顶着个豆包的两条腿   笑死人了', '看个豆角的集合。[doge][doge]', '突然想起来了那个豆脚']"
31,35,31_机器人马拉松的意义是啥_让机器人跑马拉松的意义是什么_机器人跑马拉松有啥意义_机器人跑马拉松有啥用,"['机器人马拉松的意义是啥', '让机器人跑马拉松的意义是什么', '机器人跑马拉松有啥意义', '机器人跑马拉松有啥用', '机器人跑马拉松的意义在哪里', '机器人跑马拉松的意义是什么', '机器人跑马拉松的意义是', '纯属好奇', '汽车意义是什么', '机器人马拉松有啥意义']","['所以，让机器人跑马拉松的意义是什么？', '让机器人跑马拉松的意义是什么？纯属好奇', '机器人跑马拉松的意义是什么？测试电机强度？测试耐用度？']"
32,33,32_来搞笑的多_看脑袋就是宇树_这是宇树家的吗_有几个宇树,"['来搞笑的多', '看脑袋就是宇树', '这是宇树家的吗', '有几个宇树', '显眼包宇树', '杭州人民来了', '春晚的武bot', '短期内这么多品牌也搓出来了', '破案了', '第二个是宇树吗']","['所以，宇树上市是对的，短期内这么多品牌也搓出来了！', '还。。。。是。。。。来搞笑的多。有几个宇树？', '破案了 这个就是宇树G1[doge]春晚的武BOT[doge]']"
33,30,33_关节润滑剂吗_是不是润滑油_润滑的吗_涂点润滑油吗,"['关节润滑剂吗', '是不是润滑油', '润滑的吗', '涂点润滑油吗', '松锈灵', '有润滑作用', '清洗润滑剂喷喷', '是不是上的润滑油', '整点润滑油', '润滑剂吧']","['松锈灵，有润滑作用', '关节润滑剂吗？[笑哭R]', '关节润滑剂吗']"
