帖子id,topic,count,n_comments,share_within_cell
69da7e87000000001a03484e,0,688,4129,0.16662630176798257
69da7e87000000001a03484e,1,1000,4129,0.2421893921046258
69da7e87000000001a03484e,2,112,4129,0.02712521191571809
69da7e87000000001a03484e,3,558,4129,0.1351416807943812
69da7e87000000001a03484e,4,383,4129,0.09275853717607169
69da7e87000000001a03484e,5,257,4129,0.06224267377088884
69da7e87000000001a03484e,6,514,4129,0.12448534754177767
69da7e87000000001a03484e,7,90,4129,0.021797045289416325
69da7e87000000001a03484e,8,309,4129,0.07483652216032938
69da7e87000000001a03484e,9,218,4129,0.05279728747880843
69e44278000000001a0217bb,0,67,230,0.29130434782608694
69e44278000000001a0217bb,1,29,230,0.12608695652173912
69e44278000000001a0217bb,2,4,230,0.017391304347826087
69e44278000000001a0217bb,3,43,230,0.18695652173913044
69e44278000000001a0217bb,4,11,230,0.04782608695652174
69e44278000000001a0217bb,5,15,230,0.06521739130434782
69e44278000000001a0217bb,6,28,230,0.12173913043478261
69e44278000000001a0217bb,7,8,230,0.034782608695652174
69e44278000000001a0217bb,8,22,230,0.09565217391304348
69e44278000000001a0217bb,9,3,230,0.013043478260869565
69e44fbf000000001e00cc6a,1,1,8,0.125
69e44fbf000000001e00cc6a,5,1,8,0.125
69e44fbf000000001e00cc6a,6,1,8,0.125
69e44fbf000000001e00cc6a,7,5,8,0.625
69e4551e000000001f005895,0,35,254,0.1377952755905512
69e4551e000000001f005895,1,61,254,0.24015748031496062
69e4551e000000001f005895,2,16,254,0.06299212598425197
69e4551e000000001f005895,3,59,254,0.23228346456692914
69e4551e000000001f005895,4,8,254,0.031496062992125984
69e4551e000000001f005895,5,6,254,0.023622047244094488
69e4551e000000001f005895,6,22,254,0.08661417322834646
69e4551e000000001f005895,7,12,254,0.047244094488188976
69e4551e000000001f005895,8,34,254,0.13385826771653545
69e4551e000000001f005895,9,1,254,0.003937007874015748
69e481e8000000002003ad94,0,1354,7512,0.18024494142705005
69e481e8000000002003ad94,1,702,7512,0.09345047923322684
69e481e8000000002003ad94,2,1497,7512,0.1992811501597444
69e481e8000000002003ad94,3,615,7512,0.08186900958466453
69e481e8000000002003ad94,4,691,7512,0.09198615548455805
69e481e8000000002003ad94,5,767,7512,0.10210330138445155
69e481e8000000002003ad94,6,455,7512,0.06056975505857295
69e481e8000000002003ad94,7,703,7512,0.09358359957401491
69e481e8000000002003ad94,8,447,7512,0.05950479233226837
69e481e8000000002003ad94,9,281,7512,0.03740681576144835
