帖子id,topic,count,n_comments,share_within_cell
69da7e87000000001a03484e,0,890,4129,0.21554855897311698
69da7e87000000001a03484e,1,436,4129,0.10559457495761686
69da7e87000000001a03484e,2,188,4129,0.04553160571566965
69da7e87000000001a03484e,3,214,4129,0.05182852991038993
69da7e87000000001a03484e,4,1245,4129,0.3015257931702591
69da7e87000000001a03484e,5,224,4129,0.05425042383143618
69da7e87000000001a03484e,6,932,4129,0.22572051344151126
69db34bb000000001a0348ae,0,133,293,0.4539249146757679
69db34bb000000001a0348ae,1,39,293,0.13310580204778158
69db34bb000000001a0348ae,2,23,293,0.07849829351535836
69db34bb000000001a0348ae,3,8,293,0.027303754266211604
69db34bb000000001a0348ae,4,40,293,0.13651877133105803
69db34bb000000001a0348ae,5,14,293,0.04778156996587031
69db34bb000000001a0348ae,6,36,293,0.12286689419795221
69e2583b00000000230211ea,0,284,1198,0.2370617696160267
69e2583b00000000230211ea,1,153,1198,0.12771285475792987
69e2583b00000000230211ea,2,54,1198,0.045075125208681135
69e2583b00000000230211ea,3,76,1198,0.06343906510851419
69e2583b00000000230211ea,4,366,1198,0.3055091819699499
69e2583b00000000230211ea,5,76,1198,0.06343906510851419
69e2583b00000000230211ea,6,189,1198,0.15776293823038398
69e41e24000000001a025f1a,0,15,77,0.19480519480519481
69e41e24000000001a025f1a,1,9,77,0.11688311688311688
69e41e24000000001a025f1a,2,4,77,0.05194805194805195
69e41e24000000001a025f1a,3,4,77,0.05194805194805195
69e41e24000000001a025f1a,4,16,77,0.2077922077922078
69e41e24000000001a025f1a,5,15,77,0.19480519480519481
69e41e24000000001a025f1a,6,14,77,0.18181818181818182
69e42cc100000000220001ad,0,123,936,0.13141025641025642
69e42cc100000000220001ad,1,72,936,0.07692307692307693
69e42cc100000000220001ad,2,295,936,0.31517094017094016
69e42cc100000000220001ad,3,43,936,0.045940170940170943
69e42cc100000000220001ad,4,239,936,0.2553418803418803
69e42cc100000000220001ad,5,35,936,0.03739316239316239
69e42cc100000000220001ad,6,129,936,0.13782051282051283
69e43a5a000000001d01dcc7,0,14,68,0.20588235294117646
69e43a5a000000001d01dcc7,1,4,68,0.058823529411764705
69e43a5a000000001d01dcc7,2,11,68,0.16176470588235295
69e43a5a000000001d01dcc7,3,15,68,0.22058823529411764
69e43a5a000000001d01dcc7,4,13,68,0.19117647058823528
69e43a5a000000001d01dcc7,5,1,68,0.014705882352941176
69e43a5a000000001d01dcc7,6,10,68,0.14705882352941177
69e4426b000000001d01c7ed,0,238,1399,0.1701215153681201
69e4426b000000001d01c7ed,1,108,1399,0.07719799857040743
69e4426b000000001d01c7ed,2,431,1399,0.3080771979985704
69e4426b000000001d01c7ed,3,66,1399,0.04717655468191565
69e4426b000000001d01c7ed,4,322,1399,0.23016440314510364
69e4426b000000001d01c7ed,5,61,1399,0.04360257326661901
69e4426b000000001d01c7ed,6,173,1399,0.12365975696926376
69e44278000000001a0217bb,0,62,230,0.26956521739130435
69e44278000000001a0217bb,1,31,230,0.13478260869565217
69e44278000000001a0217bb,2,14,230,0.06086956521739131
69e44278000000001a0217bb,3,10,230,0.043478260869565216
69e44278000000001a0217bb,4,52,230,0.22608695652173913
69e44278000000001a0217bb,5,10,230,0.043478260869565216
69e44278000000001a0217bb,6,51,230,0.2217391304347826
69e44f3a000000002301079c,2,3,5,0.6
69e44f3a000000002301079c,4,1,5,0.2
69e44f3a000000002301079c,5,1,5,0.2
69e44fbf000000001e00cc6a,3,1,8,0.125
69e44fbf000000001e00cc6a,4,4,8,0.5
69e44fbf000000001e00cc6a,5,2,8,0.25
69e44fbf000000001e00cc6a,6,1,8,0.125
69e4551e000000001f005895,0,39,254,0.15354330708661418
69e4551e000000001f005895,1,19,254,0.07480314960629922
69e4551e000000001f005895,2,14,254,0.05511811023622047
69e4551e000000001f005895,3,24,254,0.09448818897637795
69e4551e000000001f005895,4,69,254,0.27165354330708663
69e4551e000000001f005895,5,22,254,0.08661417322834646
69e4551e000000001f005895,6,67,254,0.2637795275590551
69e47f8f000000001f007203,0,503,2138,0.235266604303087
69e47f8f000000001f007203,1,214,2138,0.10009354536950421
69e47f8f000000001f007203,2,388,2138,0.1814780168381665
69e47f8f000000001f007203,3,114,2138,0.05332086061739944
69e47f8f000000001f007203,4,464,2138,0.21702525724976612
69e47f8f000000001f007203,5,77,2138,0.03601496725912067
69e47f8f000000001f007203,6,378,2138,0.17680074836295603
69e481e8000000002003ad94,0,1257,7512,0.16733226837060702
69e481e8000000002003ad94,1,965,7512,0.12846112886048988
69e481e8000000002003ad94,2,149,7512,0.01983493077742279
69e481e8000000002003ad94,3,791,7512,0.10529818956336529
69e481e8000000002003ad94,4,1832,7512,0.24387646432374868
69e481e8000000002003ad94,5,1388,7512,0.1847710330138445
69e481e8000000002003ad94,6,1130,7512,0.15042598509052182
69e48d54000000002102e178,0,54,303,0.1782178217821782
69e48d54000000002102e178,1,25,303,0.08250825082508251
69e48d54000000002102e178,2,56,303,0.1848184818481848
69e48d54000000002102e178,3,24,303,0.07920792079207921
69e48d54000000002102e178,4,79,303,0.2607260726072607
69e48d54000000002102e178,5,8,303,0.026402640264026403
69e48d54000000002102e178,6,57,303,0.18811881188118812
69e5a09a000000002103ba03,0,4,36,0.1111111111111111
69e5a09a000000002103ba03,1,4,36,0.1111111111111111
69e5a09a000000002103ba03,2,1,36,0.027777777777777776
69e5a09a000000002103ba03,3,7,36,0.19444444444444445
69e5a09a000000002103ba03,4,14,36,0.3888888888888889
69e5a09a000000002103ba03,5,3,36,0.08333333333333333
69e5a09a000000002103ba03,6,3,36,0.08333333333333333
69e6f2bc0000000023005345,0,31,246,0.12601626016260162
69e6f2bc0000000023005345,1,9,246,0.036585365853658534
69e6f2bc0000000023005345,2,98,246,0.3983739837398374
69e6f2bc0000000023005345,3,19,246,0.07723577235772358
69e6f2bc0000000023005345,4,57,246,0.23170731707317074
69e6f2bc0000000023005345,5,9,246,0.036585365853658534
69e6f2bc0000000023005345,6,23,246,0.09349593495934959
