帖子id,topic,count,n_comments,share_within_cell
69da7e87000000001a03484e,0,933,4129,0.22596270283361589
69da7e87000000001a03484e,1,372,4129,0.09009445386292081
69da7e87000000001a03484e,2,67,4129,0.01622668927100993
69da7e87000000001a03484e,3,114,4129,0.02760959069992734
69da7e87000000001a03484e,4,506,4129,0.12254783240494066
69da7e87000000001a03484e,5,437,4129,0.10583676434972149
69da7e87000000001a03484e,6,623,4129,0.15088399128118188
69da7e87000000001a03484e,7,170,4129,0.04117219665778639
69da7e87000000001a03484e,8,192,4129,0.04650036328408816
69da7e87000000001a03484e,9,715,4129,0.17316541535480745
69e44278000000001a0217bb,0,70,230,0.30434782608695654
69e44278000000001a0217bb,1,33,230,0.14347826086956522
69e44278000000001a0217bb,2,1,230,0.004347826086956522
69e44278000000001a0217bb,3,7,230,0.030434782608695653
69e44278000000001a0217bb,4,23,230,0.1
69e44278000000001a0217bb,5,24,230,0.10434782608695652
69e44278000000001a0217bb,6,26,230,0.11304347826086956
69e44278000000001a0217bb,7,2,230,0.008695652173913044
69e44278000000001a0217bb,8,10,230,0.043478260869565216
69e44278000000001a0217bb,9,34,230,0.14782608695652175
69e44fbf000000001e00cc6a,4,1,8,0.125
69e44fbf000000001e00cc6a,7,6,8,0.75
69e44fbf000000001e00cc6a,8,1,8,0.125
69e4551e000000001f005895,0,42,254,0.16535433070866143
69e4551e000000001f005895,1,17,254,0.06692913385826772
69e4551e000000001f005895,2,7,254,0.027559055118110236
69e4551e000000001f005895,3,23,254,0.09055118110236221
69e4551e000000001f005895,4,15,254,0.05905511811023622
69e4551e000000001f005895,5,46,254,0.18110236220472442
69e4551e000000001f005895,6,42,254,0.16535433070866143
69e4551e000000001f005895,7,9,254,0.03543307086614173
69e4551e000000001f005895,8,20,254,0.07874015748031496
69e4551e000000001f005895,9,33,254,0.12992125984251968
69e481e8000000002003ad94,0,1271,7512,0.16919595314164004
69e481e8000000002003ad94,1,809,7512,0.10769435569755059
69e481e8000000002003ad94,2,794,7512,0.1056975505857295
69e481e8000000002003ad94,3,407,7512,0.05417997870074547
69e481e8000000002003ad94,4,1218,7512,0.1621405750798722
69e481e8000000002003ad94,5,721,7512,0.09597976570820022
69e481e8000000002003ad94,6,526,7512,0.07002129925452609
69e481e8000000002003ad94,7,579,7512,0.07707667731629393
69e481e8000000002003ad94,8,606,7512,0.08067092651757188
69e481e8000000002003ad94,9,581,7512,0.07734291799787008
