帖子id,topic,count,n_comments,share_within_cell
69da7e87000000001a03484e,0,1410,4053,0.3478904515173945
69da7e87000000001a03484e,1,979,4053,0.24154946952874415
69da7e87000000001a03484e,2,1154,4053,0.2847273624475697
69da7e87000000001a03484e,3,401,4053,0.09893905748828029
69da7e87000000001a03484e,4,109,4053,0.02689365901801135
69e4412a000000002103883f,0,75,294,0.25510204081632654
69e4412a000000002103883f,1,70,294,0.23809523809523808
69e4412a000000002103883f,2,100,294,0.3401360544217687
69e4412a000000002103883f,3,39,294,0.1326530612244898
69e4412a000000002103883f,4,10,294,0.034013605442176874
69e44278000000001a0217bb,0,91,226,0.4026548672566372
69e44278000000001a0217bb,1,74,226,0.3274336283185841
69e44278000000001a0217bb,2,37,226,0.16371681415929204
69e44278000000001a0217bb,3,21,226,0.09292035398230089
69e44278000000001a0217bb,4,3,226,0.01327433628318584
69e447d2000000001d01aa01,0,165,891,0.18518518518518517
69e447d2000000001d01aa01,1,100,891,0.1122334455667789
69e447d2000000001d01aa01,2,196,891,0.21997755331088664
69e447d2000000001d01aa01,3,416,891,0.4668911335578002
69e447d2000000001d01aa01,4,14,891,0.015712682379349047
69e44fbf000000001e00cc6a,0,1,8,0.125
69e44fbf000000001e00cc6a,1,1,8,0.125
69e44fbf000000001e00cc6a,3,6,8,0.75
69e4551e000000001f005895,0,66,245,0.2693877551020408
69e4551e000000001f005895,1,65,245,0.2653061224489796
69e4551e000000001f005895,2,81,245,0.3306122448979592
69e4551e000000001f005895,3,18,245,0.07346938775510205
69e4551e000000001f005895,4,15,245,0.061224489795918366
69e45dbe000000001f00434f,0,78,334,0.23353293413173654
69e45dbe000000001f00434f,1,76,334,0.2275449101796407
69e45dbe000000001f00434f,2,144,334,0.4311377245508982
69e45dbe000000001f00434f,3,33,334,0.09880239520958084
69e45dbe000000001f00434f,4,3,334,0.008982035928143712
69e463df000000001b003017,0,33,153,0.21568627450980393
69e463df000000001b003017,1,26,153,0.16993464052287582
69e463df000000001b003017,2,61,153,0.39869281045751637
69e463df000000001b003017,3,26,153,0.16993464052287582
69e463df000000001b003017,4,7,153,0.0457516339869281
69e46730000000001d0199c8,0,99,399,0.24812030075187969
69e46730000000001d0199c8,1,142,399,0.3558897243107769
69e46730000000001d0199c8,2,107,399,0.2681704260651629
69e46730000000001d0199c8,3,45,399,0.11278195488721804
69e46730000000001d0199c8,4,6,399,0.015037593984962405
69e481e8000000002003ad94,0,2607,7553,0.34516086323315237
69e481e8000000002003ad94,1,1094,7553,0.1448431086985304
69e481e8000000002003ad94,2,758,7553,0.10035747385144976
69e481e8000000002003ad94,3,1561,7553,0.20667284522706209
69e481e8000000002003ad94,4,1533,7553,0.20296570898980537
69e48341000000001a02d0c4,0,219,676,0.3239644970414201
69e48341000000001a02d0c4,1,181,676,0.2677514792899408
69e48341000000001a02d0c4,2,133,676,0.19674556213017752
69e48341000000001a02d0c4,3,132,676,0.1952662721893491
69e48341000000001a02d0c4,4,11,676,0.016272189349112426
