帖子id,topic,count,n_comments,share_within_cell
69da7e87000000001a03484e,0,997,4129,0.24146282392831195
69da7e87000000001a03484e,1,441,4129,0.10680552191813998
69da7e87000000001a03484e,2,208,4129,0.05037539355776217
69da7e87000000001a03484e,3,173,4129,0.041898764834100266
69da7e87000000001a03484e,4,641,4129,0.15524340033906514
69da7e87000000001a03484e,5,943,4129,0.22838459675466213
69da7e87000000001a03484e,6,726,4129,0.17582949866795836
69e44278000000001a0217bb,0,72,230,0.3130434782608696
69e44278000000001a0217bb,1,36,230,0.1565217391304348
69e44278000000001a0217bb,2,10,230,0.043478260869565216
69e44278000000001a0217bb,3,8,230,0.034782608695652174
69e44278000000001a0217bb,4,28,230,0.12173913043478261
69e44278000000001a0217bb,5,48,230,0.20869565217391303
69e44278000000001a0217bb,6,28,230,0.12173913043478261
69e44fbf000000001e00cc6a,1,1,8,0.125
69e44fbf000000001e00cc6a,2,2,8,0.25
69e44fbf000000001e00cc6a,3,1,8,0.125
69e44fbf000000001e00cc6a,4,2,8,0.25
69e44fbf000000001e00cc6a,5,1,8,0.125
69e44fbf000000001e00cc6a,6,1,8,0.125
69e4551e000000001f005895,0,45,254,0.17716535433070865
69e4551e000000001f005895,1,22,254,0.08661417322834646
69e4551e000000001f005895,2,21,254,0.08267716535433071
69e4551e000000001f005895,3,26,254,0.10236220472440945
69e4551e000000001f005895,4,19,254,0.07480314960629922
69e4551e000000001f005895,5,66,254,0.25984251968503935
69e4551e000000001f005895,6,55,254,0.21653543307086615
69e481e8000000002003ad94,0,1372,7512,0.18264110756123536
69e481e8000000002003ad94,1,1108,7512,0.14749733759318423
69e481e8000000002003ad94,2,1324,7512,0.17625133120340788
69e481e8000000002003ad94,3,633,7512,0.08426517571884984
69e481e8000000002003ad94,4,1381,7512,0.18383919062832801
69e481e8000000002003ad94,5,1077,7512,0.14337060702875398
69e481e8000000002003ad94,6,617,7512,0.08213525026624068
