帖子id,帖子标题,帖子点赞数,帖子评论数,comment_level,comment_id,parent_comment_id,user_id,content,comment_time,location,like_count,reply_count,char_len,post_category,robot_status,human_role,effective_token_count,robot_status_group,topic,topic_prob
69e634590000000022003bb5,"每个马拉松机器人，都有自己的热血故事。

",,824.0,1,69e6ddd3000000001401e017,,69d321430000000033027c6e,对不起！！我想要点热度[哭惹R]1岁宝贝女儿躺在lcU里奄奄一息，真怕撑不过这几天[哭惹R]为了给儿续yn 命，家里能值点钱的都卖了，每天没日没夜的送外卖，还是差医院很多。各位朋友能到头象去看看宝宝吗？送上一句祝福，一个爱心都行[合十R][合十R],2026.04.21,河北,0.0,0.0,124,,,,29,,0,0.9653793052935081
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看🤣

",,5834.0,1,69e64528000000001401981d,,69bf5c1e000000003402c321,对不起！！我想要点热度[哭惹R]3岁宝贝儿子躺在lcU里奄奄一息，真怕撑不过这几天[哭惹R]为了给儿续nn命，家里能值点钱的都卖了，每天没日没夜的送外卖，还是差医院很多。各位朋友能到头象去看看宝宝吗？送上一句祝福，一个爱心都行[合十R][合十R],2026.04.20,广东,1.0,0.0,123,,,,29,,0,0.9639942517925266
69e42cc100000000220001ad,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e77494000000001401c812,,68f1d521000000003702e9ed,晚上好，原谅我蹭点热度[哭惹R]3岁宝贝女儿躺在l，cU里奄奄一息，真怕撑不过这几天[哭惹R]为了给儿续an[哭惹R]命，家里能值点钱的都卖了，每天没日没夜的送外卖，还是差医院很多。各位朋友能到头象去看看宝宝吗？送上一句祝福，一个爱心都行[合十R][合十R],2026.04.21,江苏,0.0,0.0,129,弱势|观众,弱势,观众,30,弱势,0,0.9639918059999797
69e6f2bc0000000023005345,"🍼机器人第一视角，好多人呀

",,687.0,1,69e73c6b000000001401e415,,69d321430000000033027c6e,晚上好，原谅我蹭点热度[哭惹R]1岁宝贝女儿躺在l，cU里奄奄一息，真怕撑不过这几天[哭惹R]为了给儿续wert 命，家里能值点钱的都卖了，每天没日没夜的送外卖，还是差医院很多。各位朋友能到头象去看看宝宝吗？送上一句祝福，一个爱心都行[合十R][合十R],2026.04.21,河北,0.0,0.0,127,弱势|观众,弱势,观众,30,弱势,0,0.9639918059999797
69e481e8000000002003ad94,"

",,,1,69e4f099000000001401b831,,62f08e78000000001501b48c,是不是跟四驱兄弟一样，人跟着一起跑遥控,2026.04.19,湖北,0.0,0.0,19,强势|服务者,强势,服务者,8,强势成功,0,0.8999889913921729
69e40352000000002102fc75,"机器人马拉松现场第一视角看全部队伍

",,1160.0,2,69e5d369000000001401d42a,69e4a6f4000000001401e802,5fa6447700000000010063b4,一般心理健康的人想法不会那么消极和极端的，去看看是不是有抑郁症了，我会这么说就是因为我有抑郁症，现在吃药了控制得很好,2026.04.20,广东,0.0,,58,,,,13,,0,0.8999856749337087
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69dadd28000000000d03412e,69dadbd3000000000103dd83,5fe6bb46000000000100bd92,带上30公斤炸药冲进建筑，敌人基地[doge],2026.04.12,重庆,1.0,,23,成功|观众,成功,观众,8,强势成功,0,0.8874883311946412
69e447d2000000001d01aa01,"当算法有了腿，程序员万万没想到……

",,2912.0,1,69e45ae5000000001401b018,,5e6f28ad00000000010010f8,[doge][doge][doge]理解当年四驱兄弟在四驱车后面追着跑了。,2026.04.19,上海,0.0,0.0,37,,,,7,,0,0.887486890269357
69df625d0000000021005c63,"“扶我起来，我还能再跑10公里”

",,9992.0,1,69df9829000000003102f7d2,,68b945640000000019019a18,这波男友力绝了！🤖️下次约会记得带个“超能搭子”啊～🏃‍♀️😉,2026.04.15,河北,0.0,0.0,31,,,,9,,0,0.8874828948668263
69e481e8000000002003ad94,"

",,,1,69e6c9ba000000001401e805,,6167f11900000000020238e3,旁边是一直有人跟着操作它吗？操作者也要跑全马？[笑哭R][笑哭R][笑哭R],2026.04.21,广东,2.0,3.0,38,强势|服务者,强势,服务者,7,强势成功,0,0.8714254465247973
69df625d0000000021005c63,"“扶我起来，我还能再跑10公里”

",,9992.0,1,69dfa5570000000001007bb4,,5eed80590000000001007ece,为啥围观的人都不笑啊，是生产厂家们事先说好不要相互伤害么[笑哭R][笑哭R][笑哭R],2026.04.15,上海,0.0,0.0,43,,,,8,,0,0.8714249504297679
69e45dbe000000001f00434f,"机器人跑马拉松超越人类？

",4650.0,773.0,1,69e4f4a0000000001401d428,,5b13619b6b58b75a5a3fafa3,十几年后跑道内是人，跑道外呐喊的是机器……人[捂脸R],2026.04.19,北京,1.0,0.0,27,,,,7,,0,0.871424303172761
69e481e8000000002003ad94,"

",,,1,69e59b95000000001401cc2e,,5eff06be000000000101e317,好费人啊，后面还得跟着个拿遥控器的人拼命跑,2026.04.20,河北,0.0,0.0,21,强势|服务者,强势,服务者,7,强势成功,0,0.8714223502195821
69e447d2000000001d01aa01,"当算法有了腿，程序员万万没想到……

",,2912.0,2,69e5bfc5000000001401d436,69e45fee0000000014019c18,5feffd88000000000101ea5a,熬夜加大强度运动更容易猝死[笑哭R],2026.04.20,重庆,0.0,,18,,,,6,,0,0.87142210708155
69e6f2bc0000000023005345,"🍼机器人第一视角，好多人呀

",,687.0,2,69e7367f0000000014018c1e,69e7170a000000001401b807,5bf172b48e9f3600018d9da9,上个卤蛋的头套，让他走出卤蛋的步伐，更出圈,2026.04.21,广东,8.0,,21,弱势|观众,弱势,观众,7,弱势,0,0.8714089195477187
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db4d940000000035026598,,60796006000000000101c114,停下来会不会倒地？需不需要人辅助才能停下来？[笑哭R],2026.04.12,福建,0.0,0.0,27,成功|观众,成功,观众,7,强势成功,0,0.8714083359596458
69e481e8000000002003ad94,"

",,,1,69e494cc0000000014019014,,64a1268a000000000a023260,后面跟着人手里有遥控器[笑哭R][笑哭R],2026.04.19,山东,3.0,2.0,21,强势|服务者,强势,服务者,5,强势成功,0,0.8499987462686942
69e481e8000000002003ad94,"

",,,2,69e754aa0000000014018800,69e4853b000000001401b022,6030eee50000000001007a9d,喷的绝对不可能是可燃气体，线缆或者电路板给点电流火花可能就爆燃了,2026.04.21,广东,0.0,,32,强势|服务者,强势,服务者,9,强势成功,0,0.8499961067915253
69e481e8000000002003ad94,"

",,,1,69e63df30000000014018819,,61237386000000000101ebeb,意思那个拿遥控器的人也一直跟着跑？,2026.04.20,吉林,0.0,0.0,17,强势|服务者,强势,服务者,5,强势成功,0,0.849995211306298
69e481e8000000002003ad94,"

",,,1,69e49c1a000000001401b82c,,66c5ed2b000000001d0201c4,旁边按键设置的人要跟着跑完全程？,2026.04.19,北京,0.0,0.0,16,强势|服务者,强势,服务者,6,强势成功,0,0.849995053858686
69e48341000000001a02d0c4,"机器人马拉松，我们看乐了，西方人看破防了🤣

",3931.0,1022.0,1,69e542bf000000001401e804,,5efc30a00000000001002222,这不是走马跑法吗？人要是能骑在上面，稳的一批,2026.04.20,山西,0.0,0.0,22,,,,6,,0,0.8499939646587463
69e481e8000000002003ad94,"

",,,1,69e8dcc6000000001401901f,,62ff36d200000000120017bc,还要一个人跟着来遥控，这，还不是很智能啊,2026.04.22,广东,0.0,0.0,20,强势|服务者,强势,服务者,5,强势成功,0,0.8499930469997615
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看🤣

",,5834.0,2,69ed5aaa000000002701f1fe,69e55d77000000001401bc0e,5b8b610d00af58000179db42,旁边好像是有能流血的那种人在跑，不是这种钢筋人（我在说什么,2026.04.26,上海,0.0,,29,,,,7,,0,0.8499919733438626
69e40352000000002102fc75,"机器人马拉松现场第一视角看全部队伍

",,1160.0,2,69e43bc9000000001401e021,69e438a10000000014018808,60c96f0a000000000101f6e7,做的细会更轻都基本上而且人的腿骨架比这个还细，看着不重每个都可能有170-180斤左右,2026.04.19,黑龙江,0.0,,43,,,,12,,0,0.8499915661197744
